name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
LINWOOD HOLTON ELEMENTARY SCHOOL,"1600 WEST LABURNUM AVENUE RICHMOND, VA 23227-4416",False,"308 - THREE HUNDRED EIGHT - 0001, 308 - THREE HUNDRED EIGHT - 0000",False,-77.46135,37.58519,
LUCILLE M. BROWN MIDDLE SCHOOL,"6300 JAHNKE ROAD RICHMOND, VA 23225-4275",False,"412 - FOUR HUNDRED TWELVE - 0000, 412 - FOUR HUNDRED TWELVE - 0001",False,-77.51415,37.52178,
MAIN LIBRARY,"101 EAST FRANKLIN STREET RICHMOND, VA 23219-2107",False,"607 - SIX HUNDRED SEVEN - 0000, 607 - SIX HUNDRED SEVEN - 0001",False,-77.44249,37.54285,
MARY MUNFORD SCHOOL,"211 WESTMORELAND ST RICHMOND, VA 23226-1331",False,105 - ONE HUNDRED FIVE - 0000,False,-77.4995,37.56437,
MAYMONT SCHOOL,"1211 S ALLEN AVE RICHMOND, VA 23220-6703",False,503 - FIVE HUNDRED THREE - 0000,False,-77.46809,37.53833,
MILES JONES ELEMENTARY SCHOOL,"200 BEAUFONT HILLS RICHMOND, VA 23225",False,"908 - NINE HUNDRED EIGHT - 0000, 908 - NINE HUNDRED EIGHT - 0001",False,-77.5131,37.50597,
Main Street Station,"1500 EAST MAIN STREET RICHMOND, VA 23219-3675",False,"708 - SEVEN HUNDRED EIGHT - 0001, 708 - SEVEN HUNDRED EIGHT - 0000",False,-77.42869,37.53512,
Museum of History and Culture,"428 NORTH ARTHUR ASHE BOULEVARD RICHMOND, VA 23220",False,207 - TWO HUNDRED SEVEN - 0000,False,-77.47448,37.55832,
RANDOLPH COMMUNITY CENTER,"1415 GRAYLAND AVE RICHMOND, VA 23220-6002",False,504 - FIVE HUNDRED FOUR - 0000,False,-77.46064,37.5439,
RECREATION CENTER,"5051 NORTHAMPTON ST RICHMOND, VA 23231-3200",False,"706 - SEVEN HUNDRED SIX - 0001, 706 - SEVEN HUNDRED SIX - 0000",False,-77.40469,37.51507,
RICHMOND COMMUNITY HIGH SCHOOL,"201 EAST BROOKLAND PARK BOULEVARD RICHMOND, VA 23222-2722",False,"304 - THREE HUNDRED FOUR - 0001, 304 - THREE HUNDRED FOUR - 0000",False,-77.42997,37.57081,
Richmond City Registrar Office,2134 WEST LABURNUM AVENUE RICHMOND VA 23227,True,Locality wide location,False,-77.47596,37.58535,
ST. GILES CHURCH,"5200 GROVE AVENUE (ENTER FROM TUCKAHOE BOULEVARD) RICHMOND, VA 23226",False,"102 - ONE HUNDRED TWO - 0000, 102 - ONE HUNDRED TWO - 0001",False,-77.51118,37.57198,
ST. LUKE EVANGELICAL LUTHERAN CHURCH,"7757 CHIPPENHAM PARKWAY RICHMOND, VA 23225",False,413 - FOUR HUNDRED THIRTEEN - 0000,False,-77.53821,37.54227,
SWANSBORO SCHOOL,"3160 MIDLOTHIAN TPKE RICHMOND, VA 23224-1926",False,510 - FIVE HUNDRED TEN - 0000,False,-77.46662,37.51083,
Sarah Garland Jones Center,"2600 NINE MILE ROAD RICHMOND, VA 23223",False,702 - SEVEN HUNDRED TWO - 0000,False,-77.40828,37.54097,
Southampton Elementary School,"3333 CHEVERLY ROAD RICHMOND, VA 23225-1401",False,414 - FOUR HUNDRED FOURTEEN - 0000,False,-77.53386,37.54382,
TABERNACLE BAPTIST CHURCH,"1925 GROVE AVE RICHMOND, VA 23220-4507",False,208 - TWO HUNDRED EIGHT - 0000,False,-77.46457,37.55113,
THE POLICE TRAINING ACADEMY,"1202 W GRAHAM RD RICHMOND, VA 23220-1409",False,306 - THREE HUNDRED SIX - 0000,False,-77.44968,37.56458,
THOMAS JEFFERSON HIGH SCHOOL,"4100 W GRACE ST RICHMOND, VA 23230-3802",False,112 - ONE HUNDRED TWELVE - 0000,False,-77.48624,37.57147,
THOMPSON MIDDLE SCHOOL,"7825 FOREST HILL AVE RICHMOND, VA 23225-1930",False,410 - FOUR HUNDRED TEN - 0000,False,-77.53946,37.53306,
UNIVERSITY STUDENT COMMONS,"907 FLOYD AVENUE RICHMOND, VA 23284",False,214 - TWO HUNDRED FOURTEEN - 0001,False,-77.45346,37.54651,
VCU institue for Contemporary Art,"601 WEST BROAD STREET RICHMOND, VA 23220",False,206 - TWO HUNDRED SIX - 0000,False,-77.44777,37.54883,
WHITCOMB COURT RECREATION ROOM,"2302 CARMINE ST RICHMOND, VA 23223-3651",False,602 - SIX HUNDRED TWO - 0000,False,-77.41851,37.55603,
WOODLAND HGTS BAPTIST CHURCH,"611 W 31ST ST RICHMOND, VA 23225-3518",False,508 - FIVE HUNDRED EIGHT - 0000,False,-77.466,37.51876,
WOODVILLE SCHOOL,"2000 N 28TH ST RICHMOND, VA 23223-4510",False,"701 - SEVEN HUNDRED ONE - 0001, 701 - SEVEN HUNDRED ONE - 0000",False,-77.40143,37.54595,
Hickory Hill Community Center,3000 E BELT BLVD RICHMOND VA 23234,True,Locality wide location,False,-77.46143,37.47954,
Richmond City Hall,900 E BROAD ST ROOM 105 RICHMOND VA 23219,True,Locality wide location,False,-77.43296,37.541,
Richmond City Registrar Office,2134 WEST LABURNUM AVE RICHMOND VA 23227,True,Locality wide location,False,-77.47596,37.58535,
