name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
DULLES SOUTH RECREATION & COMMUNITY CENTER,"24950 RIDING CENTER DR SOUTH RIDING, VA 20152",False,"114 - DULLES SOUTH - 0000, 114 - DULLES SOUTH - 0001",False,-77.52584,38.92185,
EAGLE RIDGE MIDDLE SCHOOL,"42901 WAXPOOL RD BROADLANDS, VA 20148-4526",False,616 - EAGLE RIDGE - 0000,False,-77.51554,39.01522,
EMERICK ELEMENTARY SCHOOL,"440 S NURSERY AVE PURCELLVILLE, VA 20132-3207",False,"301 - PURCELLVILLE - 0001, 301 - PURCELLVILLE - 0000",False,-77.71847,39.1301,
EVERGREEN MILL ELEM SCHOOL,"491 EVERGREEN MILL RD SE LEESBURG, VA 20175-8725",False,"408 - EVERGREEN - 1440C, 408 - EVERGREEN - 0000",False,-77.57278,39.09092,
FARMWELL STATION MIDDLE SCHOOL,"44281 GLOUCESTER PKWY ASHBURN, VA 20147-2829",False,622 - FARMWELL STATION - 0000,False,-77.47309,39.03773,
FOREST GROVE ELEMENTARY SCHOOL,"46245 FOREST RIDGE DR STERLING, VA 20164-2857",False,705 - FOREST GROVE - 0000,False,-77.40133,38.98983,
FRANCES HAZEL REID ELEM SCHOOL,"800 N KING ST LEESBURG, VA 20176-3990",False,502 - EAST LEESBURG - 1440F,False,-77.54931,39.13101,
FREEDOM HIGH SCHOOL,"25450 RIDING CENTER DR SOUTH RIDING, VA 20152-2800",False,112 - FREEDOM - 0000,False,-77.53504,38.91415,
GALILEE UNITED METHODIST CHURCH,"45425 WINDING ROAD STERLING, VA 20165",False,219 - GALILEE CHURCH - 0000,False,-77.42777,39.04594,
GOSHEN POST ELEMENTARY SCHOOL,"24945 LOBO DRIVE ALDIE, VA 20105",False,126-GOSHEN POST - 0000,False,-77.56757,38.92732,
GREAT OAK CLUBHOUSE,"44755 AUDUBON SQ ASHBURN, VA 20147",False,626 - ASHBY PONDS - 0000,False,-77.45382,39.03336,
GWU EXPLORATION HALL,"20101 ACADEMIC WAY ASHBURN, VA 20147",False,218 - UNIVERSITY CENTER - 0000,False,-77.44622,39.06009,
HAMILTON BAPTIST CHURCH,"16 E COLONIAL HWY HAMILTON, VA 20158-9009",False,"416 - HAMILTON - 0001, 416 - HAMILTON - 0000",False,-77.6639,39.13436,
HARPER PARK MIDDLE SCHOOL,"701 POTOMAC STATION DR NE LEESBURG, VA 20176",False,407 - HARPER PARK - 0000,False,-77.52298,39.09451,
HARPER PARK MIDDLE SCHOOL,"701 POTOMAC STATION DR NE LEESBURG, VA 20176",False,420 - RIVER CREEK - 0000,False,-77.52298,39.09451,
HERITAGE HIGH SCHOOL,"520 EVERGREEN MILL ROAD, SE LEESBURG, VA 20175-8726",False,510 - HERITAGE - 1440K,False,-77.56911,39.08436,
HILLSIDE ELEMENTARY SCHOOL,"43000 ELLZEY DR BROADLANDS, VA 20148-5024",False,615 - HILLSIDE - 0000,False,-77.514,39.02085,
HOLY TRINITY LUTHERAN CHURCH,"605 W MARKET ST LEESBURG, VA 20176-2506",False,409 - CLARKES GAP - 0000,False,-77.57923,39.11918,
HORIZON ELEMENTARY SCHOOL,"46665 BROADMORE DR STERLING, VA 20165-3598",False,214 - SUGARLAND NORTH - 0000,False,-77.38539,39.04481,
HUTCHISON FARM ELEMENTARY SCHOOL,"42819 CENTER STREET SOUTH RIDING, VA 20152",False,122 - HUTCHISON FARM - 0000,False,-77.5228,38.91365,
IDA LEE RECREATION CENTER,"60 IDA LEE DRIVE, NW LEESBURG, VA 20176",False,501 - WEST LEESBURG - 1440E,False,-77.56542,39.12555,
J. MICHAEL LUNSFORD MIDDLE SCHOOL,"26020 TICONDEROGA ROAD CHANTILLY, VA 20152",False,120 - LUNSFORD - 0000,False,-77.52307,38.89688,
J.L. SIMPSON MIDDLE SCHOOL,"490 EVERGREEN MILL RD SE LEESBURG, VA 20175-8724",False,507 - GREENWAY - 1440A,False,-77.56964,39.09034,
JOHN CHAMPE HIGH SCHOOL,"41535 CONEJO WAY ALDIE, VA 20105",False,319 - JOHN CHAMPE - 0000,False,-77.56591,38.92773,
JOHN W TOLBERT JR ELEM SCHOOL,"691 POTOMAC STATION DR NE LEESBURG, VA 20176-6484",False,"509 - TOLBERT - 1440D, 509 - TOLBERT - 0000",False,-77.52553,39.09651,
LEGACY ELEMENTARY SCHOOL,"22995 MINERVA DR ASHBURN, VA 20148",False,314 - LEGACY - 0000,False,-77.52584,38.98015,
LIBERTY ELEMENTARY SCHOOL,"25491 RIDING CENTER DR SOUTH RIDING, VA 20152",False,124 - LIBERTY - 0000,False,-77.53848,38.91237,
LITTLE RIVER ELEMENTARY SCHOOL,"43464 HYLAND HILLS ST SOUTH RIDING, VA 20152-2565",False,107 - LITTLE RIVER - 0000,False,-77.49938,38.89916,
LOUDOUN COUNTY HIGH SCHOOL,"415 DRY MILL RD SW LEESBURG, VA 20175-3409",False,503 - DRY MILL - 1440G,False,-77.58003,39.11101,
LOUDOUN COUNTY OFFICE BUILDING,"21641 RIDGETOP CIR STERLING, VA 20166",False,619 - RIDGETOP - 0000,False,-77.40807,39.02543,
LOVETTSVILLE ELEMENTARY SCHOOL,"49 S. LOUDOUN STREET LOVETTSVILLE, VA 20180-8510",False,411 - EAST LOVETTSVILLE - 0411,False,-77.64019,39.26568,
LOWES ISLAND ELEMENTARY SCHOOL,"20755 WHITEWATER DR STERLING, VA 20165-2458",False,216 - LOWES ISLAND - 0000,False,-77.34976,39.04197,
LUCKETTS COMMUNITY CENTER,"42361 LUCKETTS ROAD LEESBURG, VA 20176-5517",False,403 - LUCKETTS - 0000,False,-77.53395,39.21485,
Loudoun County Registrar Office,750 MILLER DRIVE SE STE C LEESBURG VA 20175,True,Locality wide location,False,-77.55534,39.08303,
Lovettsville Volunteer Fire & Rescue,"12837 BERLIN TURNPIKE LOVETTSVILLE, VA 20180-2036",False,"401 - WEST LOVETTSVILLE - 0000, 401 - WEST LOVETTSVILLE - 1470",False,-77.64444,39.2609,
MADISON'S TRUST ELEMENTARY SCHOOL,"42380 CREIGHTON RD ASHBURN, VA 20148",False,318 - MADISON'S TRUST - 0000,False,-77.54433,38.97794,
MEADOWLAND ELEMENTARY SCHOOL,"729 S SUGARLAND RUN DR STERLING, VA 20164-1118",False,215 - SUGARLAND SOUTH - 0000,False,-77.37129,39.03631,
MERCER MIDDLE SCHOOL,"42149 GREENSTONE DR STONE RIDGE, VA 20105-3016",False,108 - MERCER - 0000,False,-77.54672,38.92547,
MIDDLEBURG TOWN OFFICE,"10 W MARSHALL STREET MIDDLEBURG, VA 20117",False,"307 - MIDDLEBURG - 0000, 307 - MIDDLEBURG - 0001",False,-77.7366,38.96973,
MILL RUN ELEMENTARY SCHOOL,"42940 RIDGEWAY DR ASHBURN, VA 20148",False,625 - MILL RUN - 0000,False,-77.51477,39.0111,
MOOREFIELD STATION ELEMENTARY SCHOOL,"22325 MOOREVIEW PKWY ASHBURN, VA 20148-7537",False,628 - MOOREFIELD STATION - 0000,False,-77.50595,38.9995,
MOUNTAIN VIEW ELEMENTARY SCHOOL,"36803 ALLDER SCHOOL RD PURCELLVILLE, VA 20132",False,"310 - MOUNTAIN VIEW - 0000, 310 - MOUNTAIN VIEW - 0001",False,-77.73212,39.15629,
NEWTON-LEE ELEMENTARY SCHOOL,"43335 GLOUCESTER PKWY ASHBURN, VA 20147",False,814 - NEWTON - LEE - 0000,False,-77.50362,39.05699,
OAK GROVE BAPTIST CHURCH,"22870 DOMINION LN STERLING, VA 20166-4325",False,617 - OAK GROVE - 0000,False,-77.40452,38.98313,
OLD STONE SCHOOL,"37098 CHARLES TOWN PIKE HILLSBORO, VA 20132-3666",False,"303 - HILLSBORO - 0000, 303 - HILLSBORO - 0001",False,-77.72039,39.19848,
PARK VIEW HIGH SCHOOL,"400 W LAUREL AVE STERLING, VA 20164-3704",False,702 - PARK VIEW - 0000,False,-77.40071,39.01462,
PHILOMONT FIREHOUSE,"36560 JEB STUART RD PURCELLVILLE, VA 20132",False,305 - PHILOMONT - 0000,False,-77.73987,39.05682,
PHILOMONT FIREHOUSE,"36560 JEB STUART ROAD PURCELLVILLE, VA 20132",False,315 - FIREHOUSE - 0000,False,-77.73987,39.05682,
PINEBROOK ELEMENTARY SCHOOL,"25480 MINDFUL CT ALDIE, VA 20105",False,313 - PINEBROOK - 0000,False,-77.55599,38.9133,
POTOMAC BAPTIST CHURCH,"20747 LOWES ISLAND BLVD STERLING, VA 20165-2407",False,217 - SOUTH BANK - 0000,False,-77.35501,39.04162,
POTOMAC FALLS HIGH SCHOOL,"46400 ALGONKIAN PKWY STERLING, VA 20165-6487",False,209 - POTOMAC FALLS - 0000,False,-77.39039,39.05196,
POTOWMACK ELEMENTARY SCHOOL,"46465 ESTERBROOK CIR STERLING, VA 20165-7733",False,210 - CASCADES - 0000,False,-77.39515,39.03941,
RED ROCK COMMUNITY CENTER,"43131 LAKE RIDGE PLACE LEESBURG, VA 20176",False,414 - RED ROCK - 0000,False,-77.50878,39.10944,
RIVER BEND MIDDLE SCHOOL,"46240 ALGONKIAN PKWY STERLING, VA 20165-6491",False,207 - RIVER BEND - 0000,False,-77.39844,39.05268,
RIVERSIDE HIGH SCHOOL,"19019 UPPER BELMONT PLACE LEESBURG, VA 20176-1246",False,822 - RIVERSIDE - 0000,False,-77.48991,39.09213,
ROCK RIDGE HIGH SCHOOL,"43460 LOUDOUN RESERVE DR ASHBURN, VA 20148",False,125 - ROCK RIDGE - 0000,False,-77.49986,38.97782,
ROLLING RIDGE ELEM SCHOOL,"500 E FREDERICK DR STERLING, VA 20164-2340",False,703 - ROLLING RIDGE - 0000,False,-77.38375,39.01464,
ROSA LEE CARTER ELEMENTARY SCHOOL,"43330 LOUDOUN RESERVE DR ASHBURN, VA 20148",False,117 - CARTER - 0000,False,-77.50285,38.97758,
ROUND HILL CENTER,"20 HIGH ST ROUND HILL, VA 20141-9420",False,"302 - ROUND HILL - 0000, 302 - ROUND HILL - 0001",False,-77.77355,39.13628,
ROUND HILL ELEMENTARY SCHOOL,"17115 EVENING STAR DR ROUND HILL, VA 20141",False,311 - ROUND HILL ELEMENTARY - 0000,False,-77.76264,39.14457,
SANDERS CORNER ELEM SCHOOL,"43100 ASHBURN FARM PKWY ASHBURN, VA 20147-4487",False,817 - SANDERS CORNER - 0000,False,-77.51044,39.0378,
SELDENS LANDING ELEM SCHOOL,"43345 COTON COMMONS DR LEESBURG, VA 20176-6863",False,813 - SELDENS LANDING - 0000,False,-77.50118,39.0836,
SENECA RIDGE MIDDLE SCHOOL,"98 SENECA RIDGE DR STERLING, VA 20164-1362",False,708 - SENECA - 0000,False,-77.37318,39.02826,
SMART'S MILL MIDDLE SCHOOL,"850 N KING ST LEESBURG, VA 20176-3990",False,"504 - SMARTS MILL - 1440H, 504 - SMARTS MILL - 0000",False,-77.54779,39.13284,
SOUTH RIDING TOWN HALL,"43055 CENTER STREET SOUTH RIDING, VA 20152",False,121 - TOWN HALL - 0000,False,-77.51361,38.91342,
STERLING MIDDLE SCHOOL,"201 W HOLLY AVENUE STERLING, VA 20164",False,710 - STERLING - 0000,False,-77.40618,39.00076,
STEUART W WELLER ELEMENTARY SCHOOL,"20700 MARBLEHEAD DR ASHBURN, VA 20147",False,"623 - WELLER - 0000, 623 - WELLER - 0000",False,-77.45473,39.04182,
STONE BRIDGE HIGH SCHOOL,"43100 HAY RD ASHBURN, VA 20147-4031",False,808 - STONE BRIDGE - 0000,False,-77.50873,39.04881,
STONE HILL MIDDLE SCHOOL,"23415 EVERGREEN RIDGE DR ASHBURN, VA 20148",False,320 - STONE HILL - 0000,False,-77.51232,38.96929,
SUGARLAND ELEMENTARY SCHOOL,"65 SUGARLAND RUN DR STERLING, VA 20164-1600",False,709 - MIRROR RIDGE - 0000,False,-77.38295,39.03711,
SULLY ELEMENTARY SCHOOL,"300 CIRCLE DR STERLING, VA 20164-3223",False,701 - SULLY - 0000,False,-77.39874,38.99682,
SYCOLIN CREEK ELEMENTARY SCHOOL,"21100 EVERGREEN MILLS RD LEESBURG, VA 20175-6497",False,422 - SYCOLIN CREEK - 0000,False,-77.57708,39.03815,
TUSCARORA HIGH SCHOOL,"801 N KING ST LEESBURG, VA 20176",False,413 - TUSCARORA - 0000,False,-77.5589,39.13308,
WATERFORD ELEMENTARY SCHOOL,"15513 LOYALTY RD WATERFORD, VA 20197",False,402 - WATERFORD - 0000,False,-77.60481,39.18796,
Loudoun County Registrar Office,750 MILLER DRIVE SE SUITE C LEESBURG VA 20175,True,Locality wide location,False,-77.55534,39.08303,
