name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
ST. MARK DELIVERANCE CENTER,"3801 TURNPIKE ROAD PORTSMOUTH, VA 23701-2937",False,022 - ST. MARK DELIVERANCE CENTER - 0000,False,-76.34804,36.81872,
ST. MARK MISSIONARY BAPTIST CHURCH,"2714 FREDERICK BLVD PORTSMOUTH, VA 23704-6818",False,013 - ST. MARK MISSIONARY BAPTIST CHURCH - 0000,False,-76.3242,36.8154,
THE RESCUE CHURCH,"4810 PORTSMOUTH BLVD PORTSMOUTH, VA 23701-2302",False,030 - THE RESCUE CHURCH - 0000,False,-76.36954,36.81818,
THE SENIOR STATION,"3500 CLIFFORD STREET PORTSMOUTH, VA 23707",False,024 - THE SENIOR STATION - 0000,False,-76.34487,36.83008,
THIRD BAPTIST CHURCH,"461 GODWIN ST PORTSMOUTH, VA 23704-3205",False,009 - THIRD BAPTIST CHURCH - 0000,False,-76.31511,36.83552,
VICTORY LIFE FELLOWSHIP,"24 CHANNING AVE PORTSMOUTH, VA 23702-2706",False,017 - VICTORY LIFE FELLOWSHIP - 0000,False,-76.32144,36.80068,
Victory Elementary School,"2828 GREENWOOD DRIVE PORTSMOUTH, VA 23701",False,019 - FAIRVIEW HEIGHTS BAPTIST CHURCH - 0000,False,-76.33615,36.80738,
WEST PARK CHURCH OF CHRIST,"926 CHEROKEE RD PORTSMOUTH, VA 23701-1931",False,031 - WEST PARK CHURCH OF CHRIST - 0000,False,-76.37768,36.81557,
WESTHAVEN BAPTIST CHURCH,"4900 CAROLINE AVENUE PORTSMOUTH, VA 23707-2512",False,023 - WESTHAVEN BAPTIST CHURCH - 0000,False,-76.35586,36.83272,
WILLIAM E. WATERS MIDDLE SCHOOL,"600 ROOSEVELT BLVD PORTSMOUTH, VA 23701-4021",False,026 - WILLIAM E. WATERS MIDDLE SCHOOL - 0000,False,-76.3574,36.79368,
Woodrow Wilson High School,"1401 ELMHURST LANE PORTSMOUTH, VA 23701",False,029 - SAINT ANDREW'S UNITED METHODIST CHURCH - 0000,False,-76.37995,36.81397,
Portsmouth City Registrar Office,801 CRAWFORD STREET FIRST FLOOR PORTSMOUTH VA 23704,True,Locality wide location,False,-76.2972,36.83282,
